
계급별통계
[검색조건]
,분류: 지상
,요소 : 기온
,검색구분 : 일
,지역/지점명 : 부산
,기간 : 2019 ~ 2019년 06 ~ 06월 01 ~ 31일


	
		지점번호,지점명,일시,평균기온(℃),최고기온(℃),	최고기온시각,최저기온(℃),최저기온시각
		159,부산,2019-06-01,19.8,24.8,14:04,16.2,05:13
		159,부산,2019-06-02,20.9,24.6,10:04,17.4,23:58
		159,부산,2019-06-03,21.3,25.6,13:26,17.4,00:01
		159,부산,2019-06-04,23.4,26.5,14:11,19.2,00:01
		159,부산,2019-06-05,23.9,29.7,09:57,20.4,05:07
		159,부산,2019-06-06,22.1,27.0,14:09,17.8,23:47
		159,부산,2019-06-07,18.7,20.0,15:57,16.8,00:25
		159,부산,2019-06-08,19.1,22.2,14:10,17.0,23:57
		159,부산,2019-06-09,18.5,22.1,12:42,16.4,02:21
		159,부산,2019-06-10,18.8,22.7,09:59,15.8,04:48
		159,부산,2019-06-11,18.5,22.1,09:58,16.1,05:21
		159,부산,2019-06-12,19.1,22.3,14:29,16.9,03:31
		159,부산,2019-06-13,19.6,23.0,13:29,15.5,04:42
		159,부산,2019-06-14,19.6,23.7,12:53,17.2,21:29
		159,부산,2019-06-15,20.6,25.3,12:07,17.2,02:34
		159,부산,2019-06-16,20.1,23.4,09:10,17.7,03:04
		159,부산,2019-06-17,20.8,24.6,15:15,17.6,05:17
		159,부산,2019-06-18,21.7,24.8,12:32,19.5,02:30
		159,부산,2019-06-19,23.4,27.3,14:25,19.3,05:13
		159,부산,2019-06-20,24.3,27.5,10:02,21.6,04:39
		159,부산,2019-06-21,23.3,26.8,14:09,21.0,23:57
		159,부산,2019-06-22,21.3,25.0,11:03,19.1,05:44
		159,부산,2019-06-23,20.9,24.8,14:57,18.4,05:02
		159,부산,2019-06-24,20.9,24.5,09:55,18.0,05:11
		159,부산,2019-06-25,21.9,26.8,17:08,18.5,01:45
		159,부산,2019-06-26,20.9,21.8,19:40,19.6,02:00
		159,부산,2019-06-27,22.4,24.4,12:45,20.7,23:11
		159,부산,2019-06-28,22.2,25.5,15:14,20.8,00:01
		159,부산,2019-06-29,21.4,23.7,19:31,20.0,13:29
		159,부산,2019-06-30,23.3,28.1,11:54,21.3,05:19
		
	
	
	
	
		



